patch,champion,role,games,winrate
16.11,Lulu,SUPPORT,17,0.6471
16.11,Lux,SUPPORT,15,0.4667
16.11,Zilean,SUPPORT,15,0.4667
16.11,Blitzcrank,SUPPORT,15,0.6
16.11,Velkoz,SUPPORT,12,0.4167
16.11,Zoe,SUPPORT,12,0.5
16.11,Rakan,SUPPORT,10,0.3
16.11,Pantheon,SUPPORT,10,0.5
16.11,Zyra,SUPPORT,8,0.5
16.11,Anivia,SUPPORT,8,0.125
16.11,Shen,SUPPORT,8,0.5
16.11,Galio,SUPPORT,7,0.7143
16.11,Morgana,SUPPORT,7,0.4286
16.11,Maokai,SUPPORT,6,0.3333
16.11,Poppy,SUPPORT,6,0.1667
16.11,TahmKench,SUPPORT,6,0.5
16.11,Nunu,SUPPORT,6,0.5
16.11,Renata,SUPPORT,5,0.6
16.11,Skarner,SUPPORT,4,0.75
16.11,Zac,SUPPORT,4,0.25
16.11,Amumu,SUPPORT,4,0.5
16.11,Brand,SUPPORT,4,0.25
16.11,Neeko,SUPPORT,4,1.0
16.11,Hwei,SUPPORT,3,0.3333
16.11,Sylas,SUPPORT,3,0.0
16.11,Elise,SUPPORT,3,0.3333
16.11,Swain,SUPPORT,3,0.6667
16.11,Shaco,SUPPORT,2,0.0
16.11,Xerath,SUPPORT,2,0.0
16.11,Orianna,SUPPORT,2,0.0
16.11,JarvanIV,SUPPORT,2,0.5
16.11,LeeSin,SUPPORT,1,1.0
16.11,Jax,SUPPORT,1,0.0
16.11,Taric,SUPPORT,1,0.0
16.11,TwistedFate,SUPPORT,1,0.0
16.11,Qiyana,SUPPORT,1,0.0
16.11,XinZhao,SUPPORT,1,1.0
16.11,Ekko,SUPPORT,1,0.0
16.11,Aatrox,SUPPORT,1,0.0
16.11,MonkeyKing,SUPPORT,1,0.0
16.11,Ezreal,SUPPORT,1,1.0
16.11,Trundle,SUPPORT,1,1.0
16.11,Teemo,SUPPORT,1,0.0
16.11,FiddleSticks,SUPPORT,1,1.0
16.11,Nidalee,SUPPORT,1,1.0
16.11,Ashe,SUPPORT,1,0.0
16.11,Rengar,SUPPORT,1,1.0
16.11,Leblanc,SUPPORT,1,0.0
16.11,Syndra,SUPPORT,1,1.0
16.11,Zaahen,SUPPORT,1,0.0
16.11,Camille,SUPPORT,1,0.0
16.11,Annie,SUPPORT,1,0.0
16.11,Gragas,SUPPORT,1,1.0
16.11,Twitch,SUPPORT,1,0.0
16.11,Veigar,SUPPORT,1,1.0
16.11,Ornn,SUPPORT,1,1.0
16.11,Yasuo,SUPPORT,1,0.0
16.11,Garen,TOP,39,0.5641
16.11,Malphite,TOP,29,0.6897
16.11,Jayce,TOP,28,0.3571
16.11,Gangplank,TOP,26,0.6154
16.11,Aatrox,TOP,22,0.5909
16.11,Irelia,TOP,22,0.3182
16.11,Renekton,TOP,21,0.3333
16.11,Darius,TOP,20,0.55
16.11,Yone,TOP,20,0.65
16.11,Shen,TOP,19,0.3684
16.11,Sett,TOP,18,0.6111
16.11,Ornn,TOP,18,0.5
16.11,Singed,TOP,18,0.4444
16.11,KSante,TOP,18,0.3333
16.11,Yasuo,TOP,16,0.375
16.11,Jax,TOP,16,0.5
16.11,Sion,TOP,15,0.3333
16.11,Gragas,TOP,15,0.6
16.11,Camille,TOP,15,0.2667
16.11,Ambessa,TOP,14,0.8571
16.11,DrMundo,TOP,13,0.6154
16.11,Fiora,TOP,13,0.3846
16.11,Gwen,TOP,13,0.6154
16.11,Tryndamere,TOP,12,0.5
16.11,Pantheon,TOP,11,0.3636
16.11,Urgot,TOP,11,0.5455
16.11,Vayne,TOP,11,0.5455
16.11,Kennen,TOP,10,0.2
16.11,Gnar,TOP,10,0.4
16.11,Kayle,TOP,10,0.3
16.11,Teemo,TOP,9,0.6667
16.11,Riven,TOP,9,0.6667
16.11,Vladimir,TOP,9,0.3333
16.11,Akali,TOP,9,0.5556
16.11,Yorick,TOP,9,0.8889
16.11,XinZhao,TOP,8,0.375
16.11,Varus,TOP,8,0.375
16.11,Anivia,TOP,8,0.75
16.11,Mordekaiser,TOP,8,0.25
16.11,Chogath,TOP,7,0.1429
16.11,Rumble,TOP,7,0.8571
16.11,Quinn,TOP,7,0.5714
16.11,Udyr,TOP,7,0.4286
16.11,Zaahen,TOP,7,0.4286
16.11,Trundle,TOP,6,0.6667
16.11,Volibear,TOP,6,0.1667
16.11,Cassiopeia,TOP,5,0.4
16.11,Illaoi,TOP,5,0.6
16.11,MonkeyKing,TOP,5,0.6
16.11,Elise,TOP,5,1.0
16.11,Heimerdinger,TOP,4,0.75
16.11,TahmKench,TOP,4,0.25
16.11,Kled,TOP,4,0.0
16.11,Ryze,TOP,4,0.75
16.11,Poppy,TOP,4,0.5
16.11,Zoe,TOP,4,0.75
16.11,Lissandra,TOP,3,0.6667
16.11,Swain,TOP,3,0.3333
16.11,Nasus,TOP,3,1.0
16.11,TwistedFate,TOP,3,0.6667
16.11,Malzahar,TOP,3,0.0
16.11,Ekko,TOP,3,0.6667
16.11,Zeri,TOP,3,0.3333
16.11,Maokai,TOP,3,0.0
16.11,Rammus,TOP,2,0.0
16.11,Fizz,TOP,2,1.0
16.11,Warwick,TOP,2,1.0
16.11,Aurora,TOP,2,0.5
16.11,Smolder,TOP,2,0.5
16.11,LeeSin,TOP,2,0.5
16.11,RekSai,TOP,2,0.5
16.11,Katarina,TOP,2,1.0
16.11,Galio,TOP,2,1.0
16.11,Neeko,TOP,2,0.5
16.11,Olaf,TOP,2,0.0
16.11,Zed,TOP,2,0.5
16.11,Leblanc,TOP,1,0.0
16.11,Sylas,TOP,1,0.0
16.11,FiddleSticks,TOP,1,1.0
16.11,Nidalee,TOP,1,0.0
16.11,Sona,TOP,1,1.0
16.11,Zilean,TOP,1,1.0
16.11,Caitlyn,TOP,1,1.0
16.11,Belveth,TOP,1,0.0
16.11,Twitch,TOP,1,0.0
16.11,Lucian,TOP,1,0.0
16.11,AurelionSol,TOP,1,1.0
16.11,Bard,TOP,1,0.0
16.11,Nautilus,TOP,1,1.0
16.11,Viktor,TOP,1,1.0
16.11,Velkoz,TOP,1,0.0
16.11,Briar,TOP,1,1.0
16.11,Akshan,TOP,1,0.0
16.11,Karma,TOP,1,0.0
16.11,Kassadin,TOP,1,1.0
16.12,Senna,BOT,77,0.5584
16.12,Jhin,BOT,65,0.4769
16.12,Jinx,BOT,63,0.6032
16.12,Ashe,BOT,59,0.4915
16.12,Caitlyn,BOT,59,0.4576
16.12,Ezreal,BOT,43,0.4419
16.12,Tristana,BOT,38,0.5789
16.12,Lucian,BOT,36,0.3611
16.12,Twitch,BOT,32,0.4688
16.12,Draven,BOT,24,0.5417
16.12,Yunara,BOT,23,0.5217
16.12,Kaisa,BOT,22,0.5
16.12,Aphelios,BOT,21,0.5238
16.12,Brand,BOT,20,0.4
16.12,Xayah,BOT,19,0.6316
16.12,Smolder,BOT,19,0.7895
16.12,Samira,BOT,18,0.6667
16.12,Vayne,BOT,17,0.7059
16.12,Sivir,BOT,16,0.3125
16.12,Seraphine,BOT,15,0.4667
16.12,MissFortune,BOT,14,0.3571
16.12,Zeri,BOT,14,0.2857
16.12,Kalista,BOT,14,0.5
16.12,Veigar,BOT,12,0.5
16.12,Corki,BOT,11,0.3636
16.12,KogMaw,BOT,10,0.5
16.12,Varus,BOT,10,0.4
16.12,Hwei,BOT,9,0.7778
16.12,Swain,BOT,8,0.375
16.12,Ziggs,BOT,8,0.25
16.12,Karthus,BOT,7,0.4286
16.12,AurelionSol,BOT,7,0.5714
16.12,Lux,BOT,7,0.5714
16.12,Velkoz,BOT,6,0.3333
16.12,Yasuo,BOT,6,0.6667
16.12,Mel,BOT,6,0.0
16.12,Syndra,BOT,5,0.6
16.12,Zyra,BOT,4,1.0
16.12,Katarina,BOT,4,0.75
16.12,Xerath,BOT,4,0.25
16.12,Vladimir,BOT,4,0.75
16.12,Irelia,BOT,3,0.0
16.12,Viktor,BOT,3,0.3333
16.12,TahmKench,BOT,3,0.3333
16.12,Nilah,BOT,2,0.5
16.12,Fiora,BOT,2,0.0
16.12,Cassiopeia,BOT,2,1.0
16.12,Ahri,BOT,1,0.0
16.12,Taliyah,BOT,1,0.0
16.12,Kled,BOT,1,0.0
16.12,Soraka,BOT,1,1.0
16.12,Zaahen,BOT,1,0.0
16.12,Pyke,BOT,1,1.0
16.12,Heimerdinger,BOT,1,0.0
16.12,Udyr,BOT,1,0.0
16.12,Graves,JUNGLE,50,0.48
16.12,LeeSin,JUNGLE,40,0.5
16.12,Nunu,JUNGLE,38,0.5789
16.12,Viego,JUNGLE,38,0.5
16.12,Nocturne,JUNGLE,35,0.6286
16.12,JarvanIV,JUNGLE,32,0.5312
16.12,Kayn,JUNGLE,29,0.3448
16.12,Shyvana,JUNGLE,28,0.4643
16.12,Shaco,JUNGLE,28,0.6786
16.12,Talon,JUNGLE,27,0.3333
16.12,Sylas,JUNGLE,26,0.3462
16.12,XinZhao,JUNGLE,25,0.68
16.12,Diana,JUNGLE,25,0.48
16.12,Rengar,JUNGLE,25,0.68
16.12,Naafiri,JUNGLE,22,0.5
16.12,MasterYi,JUNGLE,20,0.45
16.12,Khazix,JUNGLE,20,0.45
16.12,MonkeyKing,JUNGLE,20,0.65
16.12,RekSai,JUNGLE,19,0.5789
16.12,Hecarim,JUNGLE,18,0.4444
16.12,Ambessa,JUNGLE,17,0.2941
16.12,Udyr,JUNGLE,17,0.2941
16.12,Kindred,JUNGLE,17,0.4706
16.12,Nasus,JUNGLE,17,0.5294
16.12,Vi,JUNGLE,17,0.5882
16.12,Ekko,JUNGLE,17,0.6471
16.12,Briar,JUNGLE,17,0.7059
16.12,Belveth,JUNGLE,13,0.6923
16.12,Zac,JUNGLE,13,0.4615
16.12,Lillia,JUNGLE,12,0.3333
16.12,FiddleSticks,JUNGLE,9,0.4444
16.12,Evelynn,JUNGLE,9,0.4444
16.12,Aatrox,JUNGLE,9,0.6667
16.12,Volibear,JUNGLE,7,0.4286
16.12,Sejuani,JUNGLE,7,0.5714
16.12,Jayce,JUNGLE,7,0.2857
16.12,Elise,JUNGLE,7,0.2857
16.12,Nidalee,JUNGLE,6,0.3333
16.12,Jax,JUNGLE,6,0.3333
16.12,Olaf,JUNGLE,6,0.3333
16.12,Rammus,JUNGLE,6,0.8333
16.12,Warwick,JUNGLE,6,0.5
16.12,Zyra,JUNGLE,5,0.4
16.12,Quinn,JUNGLE,5,0.4
16.12,Maokai,JUNGLE,4,0.5
16.12,Qiyana,JUNGLE,4,0.5
16.12,Gragas,JUNGLE,4,0.0
16.12,Ivern,JUNGLE,4,0.25
16.12,Skarner,JUNGLE,4,0.5
16.12,Zaahen,JUNGLE,4,0.5
16.12,Darius,JUNGLE,3,0.6667
16.12,Karthus,JUNGLE,3,0.6667
16.12,Trundle,JUNGLE,3,0.6667
16.12,Chogath,JUNGLE,3,0.6667
16.12,Amumu,JUNGLE,3,0.0
16.12,Brand,JUNGLE,2,0.5
16.12,Teemo,JUNGLE,2,0.5
16.12,Taliyah,JUNGLE,2,0.0
16.12,Riven,JUNGLE,2,0.0
16.12,Pantheon,JUNGLE,2,0.5
16.12,DrMundo,JUNGLE,2,0.5
16.12,Zed,JUNGLE,1,0.0
16.12,Nautilus,JUNGLE,1,0.0
16.12,Fizz,JUNGLE,1,1.0
16.12,Vayne,JUNGLE,1,0.0
16.12,Yorick,JUNGLE,1,1.0
16.12,Shen,JUNGLE,1,1.0
16.12,Katarina,JUNGLE,1,0.0
16.12,Poppy,JUNGLE,1,1.0
16.12,Urgot,JUNGLE,1,0.0
16.12,TwistedFate,JUNGLE,1,0.0
16.12,Mordekaiser,JUNGLE,1,1.0
16.12,Ezreal,JUNGLE,1,1.0
16.12,Ahri,MID,56,0.5893
16.12,Sylas,MID,50,0.68
16.12,Syndra,MID,34,0.7059
16.12,TwistedFate,MID,33,0.4545
16.12,Hwei,MID,32,0.5625
16.12,Yasuo,MID,31,0.4194
16.12,Viktor,MID,31,0.3548
16.12,Katarina,MID,29,0.3448
16.12,Yone,MID,27,0.4815
16.12,Malzahar,MID,27,0.5556
16.12,Akali,MID,26,0.5385
16.12,Galio,MID,23,0.4348
16.12,Lux,MID,22,0.5455
16.12,Zed,MID,20,0.6
16.12,Aurora,MID,19,0.7368
16.12,Vladimir,MID,18,0.5556
16.12,Xerath,MID,18,0.5
16.12,Orianna,MID,18,0.6111
16.12,Veigar,MID,17,0.3529
16.12,Fizz,MID,16,0.4375
16.12,Lissandra,MID,16,0.375
16.12,Ryze,MID,15,0.1333
16.12,Anivia,MID,15,0.4667
16.12,Kassadin,MID,14,0.3571
16.12,Azir,MID,12,0.5833
16.12,Ekko,MID,12,0.5
16.12,Zoe,MID,12,0.5833
16.12,Akshan,MID,11,0.5455
16.12,AurelionSol,MID,10,0.3
16.12,Leblanc,MID,10,0.3
16.12,Riven,MID,9,0.5556
16.12,Annie,MID,9,0.3333
16.12,Qiyana,MID,9,0.2222
16.12,Diana,MID,9,0.6667
16.12,Talon,MID,7,0.4286
16.12,Ziggs,MID,7,0.2857
16.12,Mel,MID,6,0.1667
16.12,Cassiopeia,MID,6,0.6667
16.12,Velkoz,MID,6,0.3333
16.12,Swain,MID,6,0.5
16.12,Vex,MID,5,0.4
16.12,Taliyah,MID,5,0.6
16.12,Jayce,MID,5,0.4
16.12,Tryndamere,MID,5,0.4
16.12,Tristana,MID,5,0.2
16.12,Irelia,MID,5,0.6
16.12,Singed,MID,4,0.75
16.12,Malphite,MID,4,0.25
16.12,Brand,MID,4,0.25
16.12,Sion,MID,4,0.25
16.12,Renekton,MID,4,1.0
16.12,Smolder,MID,4,1.0
16.12,Naafiri,MID,4,0.0
16.12,Zilean,MID,4,0.25
16.12,Garen,MID,3,1.0
16.12,XinZhao,MID,3,0.3333
16.12,Nasus,MID,3,0.0
16.12,FiddleSticks,MID,3,0.0
16.12,Kayle,MID,3,1.0
16.12,Ezreal,MID,3,1.0
16.12,DrMundo,MID,2,0.5
16.12,Gwen,MID,2,0.5
16.12,Neeko,MID,2,0.5
16.12,Shen,MID,2,0.0
16.12,Twitch,MID,2,0.0
16.12,Chogath,MID,2,0.5
16.12,Kaisa,MID,2,1.0
16.12,Viego,MID,2,0.0
16.12,Zeri,MID,2,1.0
16.12,Kennen,MID,2,0.5
16.12,Morgana,MID,2,0.0
16.12,KogMaw,MID,2,1.0
16.12,Thresh,MID,1,0.0
16.12,Aatrox,MID,1,0.0
16.12,Elise,MID,1,1.0
16.12,KSante,MID,1,0.0
16.12,Ambessa,MID,1,0.0
16.12,Rumble,MID,1,0.0
16.12,Maokai,MID,1,1.0
16.12,LeeSin,MID,1,0.0
16.12,Seraphine,MID,1,1.0
16.12,Sett,MID,1,0.0
16.12,Heimerdinger,MID,1,1.0
16.12,Illaoi,MID,1,1.0
16.12,Volibear,MID,1,1.0
16.12,Nautilus,MID,1,0.0
16.12,Lucian,MID,1,1.0
16.12,Poppy,MID,1,0.0
16.12,Zaahen,MID,1,1.0
16.12,Draven,MID,1,1.0
16.12,Gragas,MID,1,1.0
16.12,Sivir,MID,1,1.0
16.12,Yorick,MID,1,1.0
16.12,Darius,MID,1,1.0
16.12,Pantheon,MID,1,1.0
16.12,Olaf,MID,1,0.0
16.12,TahmKench,MID,1,0.0
16.12,Jhin,MID,1,1.0
16.12,Shaco,MID,1,1.0
16.12,Gangplank,MID,1,1.0
16.12,Seraphine,SUPPORT,75,0.5733
16.12,Nami,SUPPORT,68,0.3824
16.12,Thresh,SUPPORT,59,0.5424
16.12,Bard,SUPPORT,51,0.4902
16.12,Nautilus,SUPPORT,49,0.5102
16.12,Leona,SUPPORT,36,0.4444
16.12,Karma,SUPPORT,29,0.4138
16.12,Sona,SUPPORT,28,0.3214
16.12,Senna,SUPPORT,27,0.5185
16.12,Pyke,SUPPORT,26,0.5385
16.12,Soraka,SUPPORT,25,0.56
16.12,Lulu,SUPPORT,25,0.6
16.12,Milio,SUPPORT,25,0.6
16.12,Blitzcrank,SUPPORT,24,0.4583
16.12,Janna,SUPPORT,24,0.5833
16.12,Lux,SUPPORT,19,0.4737
16.12,Braum,SUPPORT,18,0.5556
16.12,Alistar,SUPPORT,16,0.5
16.12,Rakan,SUPPORT,16,0.625
16.12,Zilean,SUPPORT,13,0.6154
16.12,Yuumi,SUPPORT,13,0.4615
16.12,Poppy,SUPPORT,13,0.5385
16.12,Velkoz,SUPPORT,13,0.6154
16.12,Swain,SUPPORT,12,0.1667
16.12,Maokai,SUPPORT,12,0.5833
16.12,Morgana,SUPPORT,11,0.2727
16.12,Brand,SUPPORT,11,0.2727
16.12,Zyra,SUPPORT,10,0.4
16.12,Rell,SUPPORT,9,0.3333
16.12,TahmKench,SUPPORT,8,0.625
16.12,Renata,SUPPORT,8,0.625
16.12,Xerath,SUPPORT,8,0.625
16.12,Pantheon,SUPPORT,7,0.5714
16.12,Neeko,SUPPORT,7,0.7143
16.12,Camille,SUPPORT,7,0.2857
16.12,Taric,SUPPORT,6,0.3333
16.12,Galio,SUPPORT,6,0.3333
16.12,Anivia,SUPPORT,5,0.6
16.12,Mel,SUPPORT,5,1.0
16.12,Elise,SUPPORT,5,0.8
16.12,Sylas,SUPPORT,5,0.4
16.12,Zoe,SUPPORT,4,0.75
16.12,FiddleSticks,SUPPORT,4,0.5
16.12,Ivern,SUPPORT,3,0.3333
16.12,Shaco,SUPPORT,3,0.6667
16.12,Ezreal,SUPPORT,3,1.0
16.12,Yasuo,SUPPORT,2,0.5
16.12,Leblanc,SUPPORT,2,0.5
16.12,Fiora,SUPPORT,2,1.0
16.12,Shen,SUPPORT,2,0.5
16.12,JarvanIV,SUPPORT,2,0.5
16.12,Nasus,SUPPORT,1,1.0
16.12,LeeSin,SUPPORT,1,1.0
16.12,MasterYi,SUPPORT,1,0.0
16.12,Amumu,SUPPORT,1,0.0
16.12,Gangplank,SUPPORT,1,0.0
16.12,Sion,SUPPORT,1,1.0
16.12,Ahri,SUPPORT,1,0.0
16.12,MonkeyKing,SUPPORT,1,0.0
16.12,Hwei,SUPPORT,1,1.0
16.12,TwistedFate,SUPPORT,1,0.0
16.12,Syndra,SUPPORT,1,1.0
16.12,Skarner,SUPPORT,1,0.0
16.12,Veigar,SUPPORT,1,1.0
16.12,Jayce,SUPPORT,1,0.0
16.12,Gragas,SUPPORT,1,0.0
16.12,Ashe,SUPPORT,1,0.0
16.12,Nunu,SUPPORT,1,0.0
16.12,Twitch,SUPPORT,1,0.0
16.12,AurelionSol,SUPPORT,1,0.0
16.12,Garen,TOP,42,0.6667
16.12,Darius,TOP,31,0.5806
16.12,Ornn,TOP,29,0.5517
16.12,Sion,TOP,28,0.3929
16.12,Yone,TOP,28,0.5357
16.12,Shen,TOP,26,0.5385
16.12,Jax,TOP,26,0.4231
16.12,Aatrox,TOP,25,0.4
16.12,DrMundo,TOP,24,0.375
16.12,Jayce,TOP,23,0.2609
16.12,Gangplank,TOP,21,0.5714
16.12,Renekton,TOP,21,0.5238
16.12,Vayne,TOP,20,0.35
16.12,Zaahen,TOP,19,0.4737
16.12,KSante,TOP,19,0.3684
16.12,Ambessa,TOP,19,0.3684
16.12,Malphite,TOP,19,0.4737
16.12,Illaoi,TOP,19,0.6842
16.12,Gnar,TOP,18,0.5556
16.12,Sett,TOP,17,0.4118
16.12,Riven,TOP,17,0.7059
16.12,Mordekaiser,TOP,17,0.2941
16.12,Volibear,TOP,17,0.6471
16.12,Irelia,TOP,17,0.5294
16.12,Kled,TOP,15,0.4
16.12,Fiora,TOP,15,0.4667
16.12,Singed,TOP,14,0.4286
16.12,Chogath,TOP,14,0.7143
16.12,Camille,TOP,12,0.4167
16.12,Yorick,TOP,12,0.3333
16.12,Teemo,TOP,12,0.4167
16.12,Tryndamere,TOP,11,0.7273
16.12,Gragas,TOP,11,0.4545
16.12,Urgot,TOP,11,0.6364
16.12,Kayle,TOP,10,0.4
16.12,Akali,TOP,10,0.5
16.12,Gwen,TOP,9,0.1111
16.12,Pantheon,TOP,9,0.5556
16.12,Yasuo,TOP,9,0.5556
16.12,Olaf,TOP,8,0.5
16.12,Rumble,TOP,7,0.2857
16.12,Nasus,TOP,7,0.4286
16.12,Vladimir,TOP,7,0.7143
16.12,Cassiopeia,TOP,6,0.5
16.12,Trundle,TOP,6,0.5
16.12,MonkeyKing,TOP,6,0.1667
16.12,FiddleSticks,TOP,6,0.6667
16.12,RekSai,TOP,5,0.8
16.12,Udyr,TOP,4,0.25
16.12,Anivia,TOP,4,0.75
16.12,Maokai,TOP,4,0.5
16.12,Poppy,TOP,4,0.5
16.12,Sejuani,TOP,4,0.75
16.12,Kayn,TOP,3,0.0
16.12,Zilean,TOP,3,0.3333
16.12,Zac,TOP,3,0.3333
16.12,Ahri,TOP,3,1.0
16.12,Annie,TOP,3,0.3333
16.12,Brand,TOP,3,1.0
16.12,Nidalee,TOP,3,0.3333
16.12,Heimerdinger,TOP,3,0.0
16.12,Swain,TOP,3,0.6667
16.12,Sylas,TOP,3,1.0
16.12,MasterYi,TOP,3,1.0
16.12,Lissandra,TOP,3,0.6667
16.12,Quinn,TOP,3,0.3333
16.12,TwistedFate,TOP,3,0.3333
16.12,Graves,TOP,3,0.6667
16.12,XinZhao,TOP,3,0.3333
16.12,Naafiri,TOP,3,0.6667
16.12,Ryze,TOP,2,0.5
16.12,Warwick,TOP,2,0.5
16.12,Zed,TOP,2,1.0
16.12,Taliyah,TOP,2,1.0
16.12,Malzahar,TOP,2,0.5
16.12,TahmKench,TOP,2,1.0
16.12,Veigar,TOP,2,1.0
16.12,Kennen,TOP,2,0.5
16.12,Smolder,TOP,1,1.0
16.12,Samira,TOP,1,0.0
16.12,Skarner,TOP,1,1.0
16.12,Janna,TOP,1,0.0
16.12,MissFortune,TOP,1,1.0
16.12,Rammus,TOP,1,1.0
16.12,Lux,TOP,1,0.0
16.12,Aurora,TOP,1,1.0
16.12,Morgana,TOP,1,1.0
16.12,Vex,TOP,1,0.0
16.12,Kalista,TOP,1,1.0
16.12,Caitlyn,TOP,1,0.0
16.12,Shyvana,TOP,1,0.0
16.12,Fizz,TOP,1,1.0
16.12,Xayah,TOP,1,0.0
16.12,Nocturne,TOP,1,1.0
16.12,Rengar,TOP,1,0.0
16.12,Viktor,TOP,1,1.0
16.12,Qiyana,TOP,1,1.0
16.13,Jinx,BOT,42,0.4048
16.13,Jhin,BOT,38,0.6053
16.13,Caitlyn,BOT,37,0.5135
16.13,Senna,BOT,36,0.5278
16.13,Kaisa,BOT,35,0.4857
16.13,Ashe,BOT,28,0.5357
16.13,Lucian,BOT,26,0.4231
16.13,Twitch,BOT,26,0.4231
16.13,Ezreal,BOT,25,0.6
16.13,Aphelios,BOT,23,0.6087
16.13,Tristana,BOT,22,0.5
16.13,Smolder,BOT,20,0.65
16.13,Seraphine,BOT,16,0.75
16.13,Vayne,BOT,14,0.3571
16.13,Kalista,BOT,13,0.3846
16.13,Draven,BOT,12,0.6667
16.13,Sivir,BOT,12,0.5
16.13,Xayah,BOT,11,0.3636
16.13,Yunara,BOT,11,0.3636
16.13,Corki,BOT,11,0.4545
16.13,MissFortune,BOT,11,0.2727
16.13,Swain,BOT,10,0.7
16.13,Yasuo,BOT,10,0.5
16.13,Samira,BOT,9,0.5556
16.13,AurelionSol,BOT,8,0.375
16.13,Hwei,BOT,7,0.4286
16.13,Zeri,BOT,7,0.5714
16.13,Ziggs,BOT,7,0.7143
16.13,Lux,BOT,7,0.4286
16.13,Varus,BOT,6,0.5
16.13,Nilah,BOT,6,1.0
16.13,Xerath,BOT,6,0.3333
16.13,Brand,BOT,6,0.1667
16.13,Veigar,BOT,5,0.2
16.13,KogMaw,BOT,5,0.4
16.13,Vladimir,BOT,4,0.5
16.13,Viktor,BOT,4,0.5
16.13,Locke,BOT,4,0.0
16.13,Karthus,BOT,4,0.5
16.13,Mel,BOT,4,0.25
16.13,Velkoz,BOT,3,0.6667
16.13,Zyra,BOT,3,0.3333
16.13,TahmKench,BOT,3,0.6667
16.13,TwistedFate,BOT,2,0.5
16.13,Katarina,BOT,2,0.5
16.13,Cassiopeia,BOT,2,0.5
16.13,Fiora,BOT,2,0.0
16.13,Fizz,BOT,2,0.0
16.13,Syndra,BOT,1,1.0
16.13,Sion,BOT,1,0.0
16.13,Pyke,BOT,1,1.0
16.13,Heimerdinger,BOT,1,1.0
16.13,Pantheon,BOT,1,1.0
16.13,Lissandra,BOT,1,0.0
16.13,Taliyah,BOT,1,0.0
16.13,Yone,BOT,1,1.0
16.13,Azir,BOT,1,1.0
16.13,Nunu,JUNGLE,41,0.5366
16.13,Graves,JUNGLE,38,0.4737
16.13,Viego,JUNGLE,27,0.4444
16.13,JarvanIV,JUNGLE,23,0.5217
16.13,LeeSin,JUNGLE,23,0.5217
16.13,Sylas,JUNGLE,23,0.5217
16.13,Hecarim,JUNGLE,21,0.5238
16.13,MasterYi,JUNGLE,21,0.5238
16.13,Rengar,JUNGLE,19,0.2632
16.13,Talon,JUNGLE,19,0.5789
16.13,Naafiri,JUNGLE,16,0.625
16.13,Kayn,JUNGLE,16,0.4375
16.13,MonkeyKing,JUNGLE,16,0.625
16.13,Nocturne,JUNGLE,15,0.5333
16.13,Briar,JUNGLE,15,0.4667
16.13,Vi,JUNGLE,14,0.6429
16.13,Shyvana,JUNGLE,13,0.4615
16.13,XinZhao,JUNGLE,12,0.8333
16.13,Shaco,JUNGLE,11,0.7273
16.13,Locke,JUNGLE,11,0.6364
16.13,Udyr,JUNGLE,11,0.3636
16.13,Lillia,JUNGLE,11,0.3636
16.13,Ekko,JUNGLE,11,0.4545
16.13,Khazix,JUNGLE,10,0.6
16.13,Diana,JUNGLE,10,0.4
16.13,Evelynn,JUNGLE,9,0.4444
16.13,RekSai,JUNGLE,9,0.5556
16.13,Belveth,JUNGLE,9,0.3333
16.13,Kindred,JUNGLE,8,0.625
16.13,Zac,JUNGLE,8,0.25
16.13,Nasus,JUNGLE,8,0.625
16.13,FiddleSticks,JUNGLE,8,0.375
16.13,Ambessa,JUNGLE,7,0.4286
16.13,Aatrox,JUNGLE,6,0.6667
16.13,Sejuani,JUNGLE,6,0.6667
16.13,Qiyana,JUNGLE,6,0.5
16.13,Ivern,JUNGLE,6,0.3333
16.13,Olaf,JUNGLE,5,0.8
16.13,Rammus,JUNGLE,5,0.6
16.13,Elise,JUNGLE,5,0.6
16.13,Warwick,JUNGLE,5,0.0
16.13,Nidalee,JUNGLE,4,0.75
16.13,Amumu,JUNGLE,4,0.0
16.13,Zaahen,JUNGLE,4,1.0
16.13,Jayce,JUNGLE,3,0.3333
16.13,Quinn,JUNGLE,3,0.3333
16.13,Karthus,JUNGLE,3,0.3333
16.13,Skarner,JUNGLE,3,0.0
16.13,Malphite,JUNGLE,3,0.6667
16.13,Darius,JUNGLE,3,0.3333
16.13,Volibear,JUNGLE,2,1.0
16.13,Rumble,JUNGLE,2,1.0
16.13,Jax,JUNGLE,2,0.5
16.13,Yone,JUNGLE,2,1.0
16.13,Teemo,JUNGLE,2,0.0
16.13,Pantheon,JUNGLE,2,0.5
16.13,Poppy,JUNGLE,2,0.0
16.13,Taliyah,JUNGLE,2,0.0
16.13,Neeko,JUNGLE,1,0.0
16.13,Zyra,JUNGLE,1,0.0
16.13,Vayne,JUNGLE,1,0.0
16.13,Ezreal,JUNGLE,1,0.0
16.13,Jhin,JUNGLE,1,0.0
16.13,Riven,JUNGLE,1,0.0
16.13,Mordekaiser,JUNGLE,1,1.0
16.13,Morgana,JUNGLE,1,1.0
16.13,Fizz,JUNGLE,1,0.0
16.13,Urgot,JUNGLE,1,1.0
16.13,Maokai,JUNGLE,1,0.0
16.13,Zed,JUNGLE,1,0.0
16.13,Gwen,JUNGLE,1,0.0
16.13,Locke,MID,57,0.4912
